,earnings,gender,age,region,education,experience
11682,16.82692337,male,55,Northeast,16,33
11683,15.06410217,male,60,Northeast,16,38
11684,3.846153736,male,47,Northeast,13,28
11685,21.63461494,female,43,Northeast,16,21
11686,23.07692337,male,45,Northeast,12,27
11687,38.46154022,male,32,Northeast,19,7
11688,26.92307663,male,41,Northeast,12,23
11689,21.36752129,male,44,Northeast,12,26
11690,19.23077011,female,29,Northeast,18,5
11691,26.44230843,male,57,Northeast,13,38
11692,8.653845787,female,48,Northeast,14,28
11693,13.94230747,female,45,Northeast,12,27
11694,19.23077011,female,26,Northeast,16,4
11695,12.82051277,male,33,Northeast,16,11
11696,15,female,60,Northeast,18,36
11697,13.46153831,female,51,Northeast,13,32
11698,22.22222137,female,51,Northeast,16,29
11699,9.109312057,male,24,Northeast,16,2
11700,15.38461494,male,50,Northeast,18,26
11701,24.03846169,female,47,Northeast,16,25
11702,21.4285717,male,46,Midwest,13,27
11703,10.57692337,male,58,Midwest,10,42
11704,19.23077011,male,45,Midwest,12,27
11705,11.05769253,male,57,Midwest,16,35
11706,10.57692337,female,57,Midwest,13,38
11707,19.23077011,male,49,Midwest,10,33
11708,22.11538506,male,54,Midwest,12,36
11709,51.44230652,male,42,Midwest,16,20
11710,6.666666508,female,42,Midwest,12,24
11711,12.5,female,24,Midwest,13,5
11712,2.884615421,female,21,Midwest,10,5
11713,8.990385056,female,36,Midwest,12,18
11714,21.63461494,male,55,Midwest,16,33
11715,13.46153831,male,49,Midwest,14,29
11716,12.2863245,female,49,Midwest,16,27
11717,25.96153831,male,46,Midwest,12,28
11718,30.70913506,male,36,Midwest,16,14
11719,30.28846169,male,33,Midwest,12,15
11720,31.25,female,59,Midwest,12,41
11721,13.46153831,female,35,Midwest,16,13
11722,18.75,female,24,Midwest,16,2
11723,41.34615326,male,54,Midwest,18,30
11724,29.80769157,female,51,Midwest,16,29
11725,3.461538553,female,28,Midwest,13,9
11726,14.42307663,female,56,Midwest,14,36
11727,9.270192146,male,44,Midwest,12,26
11728,10.57692337,female,43,Midwest,14,23
11729,11.53846169,male,43,Midwest,12,25
11730,6.04395628,female,26,South,12,8
11731,20.19230843,male,51,Midwest,13,32
11732,15.38461494,female,57,Midwest,12,39
11733,10.25673103,female,50,Midwest,16,28
11734,28.84615326,male,31,Northeast,18,7
11735,24.03846169,female,37,Midwest,16,15
11736,20.97902107,male,31,Midwest,16,9
11737,12.98509598,female,27,Northeast,12,9
11738,13.94230747,female,26,Midwest,16,4
11739,11.88811207,male,26,Midwest,16,4
11740,18.18181801,male,36,Midwest,16,14
11741,8.333333015,female,34,Midwest,16,12
11742,15.625,female,30,Midwest,13,11
11743,26.92307663,male,57,Midwest,16,35
11744,33.65384674,female,56,Midwest,14,36
11745,13.04347801,female,41,Midwest,12,23
11746,26.92307663,male,62,Midwest,18,38
11747,8.725000381,female,55,Midwest,14,35
11748,13.46153831,male,43,Midwest,12,25
11749,17.15686226,male,30,Midwest,12,12
11750,16.34615326,male,25,Midwest,14,5
11751,6.730769157,female,48,Midwest,16,26
11752,36.05769348,male,50,Midwest,14,30
11753,10.68376064,female,46,Midwest,12,28
11754,12.5,female,26,Northeast,12,8
11755,12.82051277,male,46,Northeast,12,28
11756,10.09615421,female,44,Northeast,13,25
11757,14.90384579,male,47,Northeast,9,32
11758,15.86538506,female,61,Northeast,12,43
11759,16.82692337,female,40,Northeast,12,22
11760,12.94378662,male,39,Northeast,14,19
11761,14.42307663,male,41,Northeast,12,23
11762,21.36752129,female,47,Northeast,13,28
11763,19.23077011,female,42,Northeast,16,20
11764,17.30769157,male,50,Northeast,14,30
11765,13.46153831,male,33,Northeast,12,15
11766,12.64120007,female,25,Northeast,18,1
11767,36.05769348,male,35,Northeast,13,16
11768,16.82692337,female,32,Northeast,16,10
11769,23.07692337,female,28,Northeast,16,6
11770,33.65384674,male,40,Northeast,16,18
11771,16.14807701,female,50,Northeast,16,28
11772,20.19230843,male,55,Northeast,14,35
11773,14.90384579,female,39,Northeast,13,20
11774,20.19230843,male,56,Northeast,16,34
11775,24.03846169,female,55,Northeast,18,31
11776,21.67499924,male,41,Northeast,14,21
11777,24.03846169,male,40,Northeast,14,20
11778,14.42307663,male,57,Northeast,16,35
11779,18.26922989,male,52,Northeast,12,34
11780,12.98076916,male,46,Northeast,13,27
11781,12,female,39,Northeast,12,21
11782,19.23077011,female,64,Northeast,13,45
11783,11.57999992,female,57,Northeast,10,41
11784,24.51922989,male,42,Northeast,12,24
11785,11.53846169,female,41,Northeast,12,23
11786,16.82692337,male,29,Northeast,12,11
11787,37.41258621,male,43,Northeast,16,21
11788,21.66666603,male,49,Northeast,18,25
11789,7.211538315,female,50,Northeast,16,28
11790,4.807692528,male,59,Northeast,12,41
11791,15.93406582,female,32,Northeast,12,14
11792,28.84615326,male,49,Northeast,14,29
11793,39.52991486,female,46,Northeast,16,24
11794,55.28845978,male,38,Northeast,18,14
11795,21.04395676,female,31,Northeast,18,7
11796,34.61538315,male,48,Northeast,13,29
11797,25,female,42,Northeast,16,20
11798,7.5,female,57,Northeast,6,45
11799,17.71255112,female,46,Northeast,16,24
11800,10,female,32,Northeast,8,18
11801,7.211538315,male,40,Northeast,12,22
11802,46.15384674,male,40,Northeast,16,18
11803,6.293706417,male,47,Northeast,18,23
11804,24.03846169,female,45,Northeast,16,23
11805,36.05769348,male,41,Northeast,18,17
11806,33.65384674,female,54,Northeast,20,28
11807,21.63461494,male,34,Northeast,12,16
11808,12.01923084,female,31,Northeast,12,13
11809,23.07692337,female,33,Northeast,12,15
11810,7.692307472,female,24,Northeast,12,6
11811,14.90384579,male,23,Northeast,12,5
11812,14.42307663,male,27,Northeast,6,15
11813,18.75,male,28,Northeast,11,11
11814,6.593406677,female,26,Northeast,6,14
11815,10.09615421,male,34,Northeast,9,19
11816,60.09615326,female,38,Northeast,16,16
11817,60.09615326,male,40,Northeast,16,18
11818,12.98076916,female,53,Northeast,12,35
11819,38.46154022,male,48,Northeast,16,26
11820,19.71153831,female,46,Northeast,16,24
11821,32.69230652,male,28,Northeast,16,6
11822,28.84615326,female,47,West,13,28
11823,25,male,44,Northeast,18,20
11824,60.09615326,male,44,Northeast,18,20
11825,28.84615326,female,41,Northeast,16,19
11826,27.88461494,male,33,Northeast,16,11
11827,3.645833254,female,52,Northeast,12,34
11828,12.5,female,39,Northeast,13,20
11829,10,female,23,Northeast,12,5
11830,22.59615326,male,26,Northeast,12,8
11831,26.22377586,male,39,Northeast,16,17
11832,34.96503448,male,44,Northeast,16,22
11833,38.46154022,male,38,Northeast,12,20
11834,17.88908768,female,34,Northeast,16,12
11835,27.2435894,male,32,Northeast,16,10
11836,10.2564106,male,24,South,12,6
11837,8.17307663,male,37,Northeast,12,19
11838,12.01923084,male,56,Northeast,12,38
11839,27.47252655,female,42,Northeast,14,22
11840,54.9450531,male,57,Northeast,12,39
11841,13.46153831,female,54,Northeast,14,34
11842,14.9572649,male,54,Northeast,14,34
11843,12.01923084,male,56,Northeast,12,38
11844,15.38461494,male,46,Northeast,12,28
11845,48.07692337,male,36,Northeast,16,14
11846,24.79757118,female,33,Northeast,18,9
11847,38.46154022,male,62,Northeast,13,43
11848,14.9572649,male,41,Northeast,14,21
11849,34.18803406,female,42,Northeast,13,23
11850,9.615385056,male,31,Northeast,12,13
11851,13,male,31,Northeast,16,9
11852,6.25,male,33,Northeast,12,15
11853,8.17307663,female,59,Northeast,6,47
11854,12.17376328,male,34,Northeast,12,16
11855,6.25,female,27,Northeast,11,10
11856,41.94422913,female,55,Northeast,12,37
11857,27.36686325,female,55,Northeast,18,31
11858,10.98901081,female,34,Northeast,12,16
11859,21.97802162,male,30,Northeast,16,8
11860,17.09401703,female,28,Northeast,13,9
11861,22.59615326,female,25,South,16,3
11862,14.42307663,male,39,Northeast,12,21
11863,12.45192337,male,64,Northeast,13,45
11864,29.9145298,female,46,Northeast,14,26
11865,19.23077011,male,49,Northeast,13,30
11866,45.67307663,female,42,Northeast,16,20
11867,19.23077011,male,44,Northeast,13,25
11868,5.244755268,male,43,Northeast,8,29
11869,7.692307472,female,41,Northeast,9,26
11870,7.692307472,male,22,Northeast,13,3
11871,12.5,male,26,South,19,1
11872,8.125,male,27,Northeast,12,9
11873,12.01923084,female,36,Northeast,16,14
11874,11.53846169,male,28,Northeast,12,10
11875,7.1875,female,28,Northeast,16,6
11876,17.54807663,female,30,Northeast,16,8
11877,33.65384674,male,33,Northeast,16,11
11878,9.480769157,female,39,Northeast,16,17
11879,19.23077011,male,43,Northeast,12,25
11880,7.692307472,male,44,Northeast,12,26
11881,10,female,30,Northeast,16,8
11882,12.01923084,male,24,Northeast,14,4
11883,18.26922989,male,31,Northeast,16,9
11884,13.94230747,female,31,Northeast,12,13
11885,6.730769157,female,36,Northeast,9,21
11886,20.19230843,male,48,Northeast,13,29
11887,54.80769348,male,53,Northeast,12,35
11888,18.71101952,female,54,Northeast,12,36
11889,11.85897446,male,27,Northeast,14,7
11890,20.38461494,male,54,Northeast,12,36
11891,20,male,29,Northeast,16,7
11892,28.84615326,female,28,Northeast,16,6
11893,20.71006012,male,54,Northeast,12,36
11894,58.24175644,female,53,Northeast,12,35
11895,30.76922989,male,40,Northeast,13,21
11896,23.50961494,male,49,Northeast,12,31
11897,7.43589735,male,28,Northeast,12,10
11898,12.14574909,female,61,Northeast,12,43
11899,32.69230652,female,53,Northeast,13,34
11900,14.42307663,male,47,Northeast,14,27
11901,15,female,33,Northeast,12,15
11902,16.82692337,female,43,Northeast,13,24
11903,21.63461494,male,45,Northeast,16,23
11904,10.68376064,female,45,Northeast,16,23
11905,14.42307663,male,55,Northeast,12,37
11906,40.86538315,female,47,Northeast,12,29
11907,24.03846169,male,64,Northeast,12,46
11908,11.53846169,male,37,Northeast,12,19
11909,17.5,male,31,Northeast,12,13
11910,11.05769253,female,34,Northeast,12,16
11911,5.769230843,male,62,Northeast,16,40
11912,21.4285717,female,57,Northeast,12,39
11913,36.05769348,female,35,Northeast,16,13
11914,4.807692528,female,43,Northeast,12,25
11915,21.63461494,male,62,Northeast,12,44
11916,19.23077011,male,41,Northeast,12,23
11917,28.84615326,female,44,Northeast,18,20
11918,26.44230843,male,38,Northeast,12,20
11919,36.05769348,male,48,Northeast,12,30
11920,38.03418732,male,43,Northeast,14,23
11921,18.37606812,male,41,Northeast,13,22
11922,11.63461494,male,25,Northeast,16,3
11923,14.9572649,male,33,Northeast,16,11
11924,14.9572649,male,30,Northeast,16,8
11925,39.0625,male,30,Northeast,12,12
11926,22.83653831,female,52,Northeast,18,28
11927,54.9450531,male,44,Northeast,13,25
11928,30.76922989,male,53,Northeast,12,35
11929,17.30769157,female,40,Northeast,12,22
11930,29.60913467,male,52,Northeast,13,33
11931,57.69230652,male,55,Northeast,18,31
11932,26.92307663,male,39,Northeast,12,21
11933,23.83814049,male,43,Northeast,12,25
11934,12.01923084,male,27,Northeast,14,7
11935,23.07692337,female,33,Northeast,14,13
11936,22,male,26,Northeast,12,8
11937,60.57692337,male,61,Northeast,20,35
11938,8.653845787,male,39,Northeast,13,20
11939,19.23077011,female,40,Northeast,18,16
11940,7.211538315,male,41,Northeast,13,22
11941,7.692307472,female,58,Northeast,12,40
11942,11.25,female,48,Northeast,8,34
11943,3.75,female,26,Northeast,12,8
11944,24.03846169,female,49,Northeast,18,25
11945,24.03846169,male,44,Northeast,12,26
11946,12.01923084,male,31,South,14,11
11947,19.71153831,male,46,South,12,28
11948,8.241758347,male,36,South,16,14
11949,12.47401237,female,56,South,12,38
11950,9.615385056,male,50,South,12,32
11951,13.02083302,female,34,South,13,15
11952,15.81196594,male,32,South,16,10
11953,6.25,female,55,South,12,37
11954,12.01923084,female,29,South,13,10
11955,25.64102554,female,52,South,13,33
11956,15,male,51,South,13,32
11957,19.23077011,female,26,South,16,4
11958,12.17948723,male,48,South,13,29
11959,10.76923084,male,58,South,8,44
11960,24.03846169,female,40,South,14,20
11961,16.82692337,male,41,South,12,23
11962,11.80069923,male,52,South,12,34
11963,7.745726585,female,50,South,8,36
11964,11.6112175,female,64,South,13,45
11965,18.75,male,39,South,13,20
11966,15.86538506,male,32,South,12,14
11967,8.375,female,33,South,12,15
11968,11.64999962,female,45,South,13,26
11969,32.30769348,male,47,South,12,29
11970,49.03845978,male,62,South,20,36
11971,58.65384674,female,54,South,16,32
11972,16.53846169,female,46,South,18,22
11973,14.05405426,female,50,South,14,30
11974,12.01923084,female,28,South,12,10
11975,23.64102554,female,44,South,16,22
11976,5.769230843,male,44,South,12,26
11977,12.01923084,female,39,South,12,21
11978,13.46153831,male,34,South,14,14
11979,10.5,female,24,South,14,4
11980,8.212058067,male,28,South,9,13
11981,5.769230843,female,24,South,13,5
11982,45.19230652,male,55,South,14,35
11983,60.09615326,male,48,South,18,24
11984,13.46153831,male,25,South,12,7
11985,3.296703339,female,50,South,13,31
11986,22.11538506,male,41,South,12,23
11987,7.211538315,female,39,South,12,21
11988,41.66666794,female,22,South,13,3
11989,11.53846169,male,26,South,13,7
11990,4,female,34,South,13,15
11991,12.5,male,25,South,16,3
11992,57.69230652,male,44,South,16,22
11993,40.6593399,female,35,South,16,13
11994,19.20000076,female,42,South,13,23
11995,3.365384579,female,42,South,13,23
11996,11.53846169,female,27,South,16,5
11997,30.76922989,male,37,South,19,12
11998,31.34615326,male,34,Midwest,12,16
11999,12.41758251,female,32,Midwest,12,14
12000,16.82692337,female,58,Midwest,16,36
12001,28.79807663,male,42,Midwest,13,23
12002,13.46153831,male,45,Midwest,12,27
12003,6.836153984,female,58,Midwest,12,40
12004,15.38461494,female,30,Midwest,16,8
12005,28.5,female,59,Midwest,12,41
12006,23.71794891,male,34,Midwest,13,15
12007,29.58579826,female,32,Midwest,16,10
12008,15.23947716,male,52,Midwest,12,34
12009,5.528846264,female,50,Midwest,14,30
12010,12.01923084,male,38,Midwest,12,20
12011,12,male,28,Midwest,12,10
12012,18.84615326,male,54,Midwest,16,32
12013,13.46153831,female,61,Midwest,12,43
12014,21.875,male,56,Midwest,12,38
12015,30.44871712,male,31,Midwest,16,9
12016,22.97008514,female,27,Midwest,16,5
12017,9.615385056,male,53,Midwest,12,35
12018,14.42307663,female,52,Midwest,12,34
12019,42.73504257,female,52,Midwest,16,30
12020,40.46474457,male,34,Midwest,18,10
12021,9.11263752,male,40,Midwest,9,25
12022,16.82692337,male,40,Midwest,14,20
12023,17.09401703,female,25,Midwest,16,3
12024,17.94871712,male,29,West,16,7
12025,19.78022003,female,41,Midwest,16,19
12026,19.23077011,male,40,Midwest,18,16
12027,30.76922989,male,50,Midwest,12,32
12028,9.375,male,24,Midwest,12,6
12029,5.913461685,male,24,South,11,7
12030,16.82692337,male,24,Midwest,14,4
12031,13.94230747,female,38,Midwest,12,20
12032,24.03846169,male,43,Midwest,12,25
12033,7.692307472,female,42,Midwest,12,24
12034,12.01923084,male,26,Midwest,16,4
12035,28.36538506,male,53,Midwest,18,29
12036,8.653845787,female,46,Midwest,12,28
12037,17.58241844,female,39,Midwest,12,21
12038,9.615385056,female,45,Midwest,18,21
12039,25.67307663,female,37,Midwest,18,13
12040,19.23077011,male,42,Midwest,16,20
12041,15.03496456,male,59,Midwest,12,41
12042,14.90384579,female,56,Midwest,12,38
12043,24.03846169,male,58,Midwest,12,40
12044,12.01923084,male,28,Midwest,12,10
12045,17.78846169,female,27,Midwest,12,9
12046,34.61538315,male,30,Midwest,12,12
12047,21.63461494,male,45,Midwest,12,27
12048,19.23077011,female,45,Midwest,14,25
12049,27.46657562,male,50,Midwest,13,31
12050,2.857142925,female,54,Midwest,13,35
12051,8.375,female,42,Midwest,12,24
12052,15.86538506,male,55,Midwest,13,36
12053,21.46569633,female,54,Midwest,14,34
12054,20.12820435,male,50,Midwest,12,32
12055,18.55600548,female,63,Midwest,14,43
12056,11.77884579,male,39,Midwest,9,24
12057,17.30769157,male,34,Midwest,14,14
12058,14.90384579,male,34,Midwest,12,16
12059,18.26922989,male,50,Midwest,12,32
12060,14.5211935,male,50,Midwest,12,32
12061,22,male,45,Midwest,12,27
12062,12.01923084,male,61,Midwest,12,43
12063,40.86538315,male,25,Midwest,16,3
12064,20.67307663,female,25,Midwest,16,3
12065,8.699633598,female,32,Midwest,12,14
12066,14.42307663,male,27,Midwest,12,9
12067,10.57692337,female,33,Midwest,13,14
12068,16.34615326,male,38,Midwest,12,20
12069,23.79807663,male,51,Midwest,12,33
12070,33.33333206,male,34,Midwest,14,14
12071,15.86538506,female,39,Midwest,14,19
12072,11.05769253,female,59,Midwest,12,41
12073,21.36752129,male,46,Midwest,13,27
12074,15.38461494,male,48,Midwest,16,26
12075,13.67521381,female,47,Midwest,16,25
12076,16.34615326,male,29,Midwest,10,13
12077,10.48951054,female,43,Midwest,12,25
12078,15.86538506,female,52,Northeast,12,34
12079,11.45833302,male,57,South,12,39
12080,14.42307663,female,54,Northeast,13,35
12081,27.11538506,male,31,Northeast,16,9
12082,8.547008514,male,57,Northeast,16,35
12083,9.134614944,female,57,Northeast,13,38
12084,26.44230843,male,48,Northeast,16,26
12085,19.23077011,male,32,Northeast,16,10
12086,18.46153831,male,51,Northeast,12,33
12087,12.98076916,female,46,Northeast,12,28
12088,22.59615326,male,32,Northeast,18,8
12089,23.07692337,female,30,Northeast,18,6
12090,28.84615326,male,37,Northeast,12,19
12091,9.75,female,64,Northeast,12,46
12092,15.18218613,female,57,Northeast,14,37
12093,23.07692337,male,38,Northeast,12,20
12094,16.82692337,male,40,Northeast,12,22
12095,14.42307663,male,46,Northeast,12,28
12096,15.38461494,male,49,Northeast,12,31
12097,13.75,female,46,Northeast,12,28
12098,19.23077011,male,41,Northeast,12,23
12099,12.01923084,female,39,Northeast,12,21
12100,15.86538506,female,63,Northeast,12,45
12101,26.44230843,male,38,Northeast,12,20
12102,25.96153831,male,53,Northeast,16,31
12103,23.50427437,female,51,Northeast,16,29
12104,19.71153831,male,38,Northeast,12,20
12105,21.36752129,male,39,Northeast,10,23
12106,19.23077011,male,34,Northeast,16,12
12107,12.01923084,female,37,Northeast,13,18
12108,21.63461494,male,32,Northeast,12,14
12109,12.23776245,female,64,Northeast,13,45
12110,31.62955475,female,36,Northeast,19,11
12111,32.45192337,male,37,Northeast,19,12
